visit_id,completion_type
704484626_45631924933_260143,step_4_only
645615341_26978348434_56948,step_4_only
163125196_51689703372_535351,step_4_only
733823210_62049744744_255898,step_4_only
727597117_32584465055_896495,step_4_only
280781155_99155677318_860299,step_4_only
127207737_28528142942_122091,step_4_only
556448597_47425454402_599525,step_4_only
184575469_34935531880_602849,step_4_only
378265817_3821546431_933237,step_4_only
646190406_88071884862_286829,step_4_only
662761045_1547662946_105708,step_4_only
245724777_18513476010_422328,step_4_only
478516654_64235075815_625757,step_4_only
131272749_91410756303_518713,step_4_only
577983743_42504584522_137487,step_4_only
886457432_75061027152_642006,step_4_only
793635773_20615419646_380763,step_4_only
262205547_32583321009_165465,step_4_only
85963011_7247665147_227831,step_4_only
700566349_33834533966_998794,step_4_only
719141464_88532311613_82259,step_4_only
471123866_71876327759_431258,step_4_only
89612578_95439712526_415700,step_4_only
14551916_91698286937_143892,step_4_only
206871483_26760213125_468620,step_4_only
773440336_4209587492_151304,step_4_only
207582538_85021574596_148111,step_4_only
34163050_61504034540_372061,step_4_only
792360296_64722704517_563897,step_4_only
100305981_67019648194_947890,step_4_only
99843901_52224758805_877748,step_4_only
471649721_98946551237_500827,step_4_only
860079820_98446068290_557373,step_4_only
598354210_99296071661_278182,step_4_only
745295077_81020878009_389248,step_4_only
870293651_42476160507_530258,step_4_only
520102718_55193586995_931717,step_4_only
183761382_23701077487_289325,step_4_only
919222458_25337702424_459678,step_4_only
755258128_13660835802_223257,step_4_only
760609211_89257174022_369617,step_4_only
839804523_22399220709_656078,step_4_only
166251373_20162843150_602177,step_4_only
534786018_54425063098_317869,step_4_only
35049569_76940218645_416937,step_4_only
106808062_46453280379_290430,step_4_only
286761586_60517844788_820506,step_4_only
585065286_7679569970_620467,step_4_only
743053948_976597351_960106,step_4_only
780651746_89537882609_167456,step_4_only
952780776_31699882606_274435,step_4_only
800813025_98386687269_268358,step_4_only
474127765_58302564892_225142,step_4_only
231243057_83940846662_387299,step_4_only
945378894_85116473748_651018,step_4_only
227098415_81107174932_715781,step_4_only
5611064_58424885107_991507,step_4_only
63820553_43133028534_873411,step_4_only
927002581_4840521407_615930,step_4_only
177127138_25806296932_262940,step_4_only
573056991_74433025205_153717,step_4_only
674798243_8341519110_319503,step_4_only
408921021_66183024856_451315,step_4_only
213203347_72632160843_390244,step_4_only
359134803_42242142327_177836,step_4_only
698227213_20844822135_894665,step_4_only
444598996_97874102316_122453,step_4_only
984567991_78382888095_431454,step_4_only
974730262_99490205196_641760,step_4_only
909803008_38072199056_570045,step_4_only
92177664_4313507667_615947,step_4_only
119528382_84486003636_585199,step_4_only
267275665_67547349066_843610,step_4_only
786225672_79477093687_839088,step_4_only
646604690_78234949118_661456,step_4_only
501581874_89754519548_506849,step_4_only
152964996_68692868566_657482,step_4_only
669495252_69092646610_567212,step_4_only
158352264_50992882794_799077,step_4_only
566778415_84444255682_962857,step_4_only
678641473_99840809747_917273,step_4_only
785180421_51713982815_891356,step_4_only
504501543_56003972682_833321,step_4_only
804707398_91909505617_604565,step_4_only
628626272_45195848194_141940,step_4_only
149162179_73000581488_579962,step_4_only
111308196_14098334066_77666,step_4_only
970564458_94140468402_217739,step_4_only
268334331_84568258119_527538,step_4_only
153805825_22895579131_547622,step_4_only
240021868_23892704557_76067,step_4_only
699261351_24279348541_479982,step_4_only
305505383_98606942658_935639,step_4_only
60163555_79470833343_881949,step_4_only
114984536_67319160817_763254,step_4_only
365788691_12385353393_200033,step_4_only
392114448_8257510229_94725,step_4_only
859329201_12098932136_313931,step_4_only
11161146_7625882861_303276,step_4_only
318426141_49274555404_555466,step_4_only
257698885_4339176245_237656,step_4_only
49386213_31853055692_994657,step_4_only
280919614_57494004136_282201,step_4_only
913522549_76156429967_772366,step_4_only
606826124_74690370405_80190,step_4_only
776018939_38087488719_801461,step_4_only
191219940_55227748093_229448,step_4_only
654895112_84450568135_326155,step_4_only
402157802_17456942724_851978,step_4_only
921341897_44441603052_676162,step_4_only
769501401_24865022846_864089,step_4_only
854805564_31205784830_983947,step_4_only
560951109_46377747237_232801,step_4_only
770950214_42162136979_367223,step_4_only
16450552_48358281458_250928,step_4_only
155012969_1745605424_744707,step_4_only
275342150_52113325417_791826,step_4_only
108325108_86905444432_625886,step_4_only
629846198_29508811872_762441,step_4_only
257951873_80020401327_610483,step_4_only
25521589_56592187237_910593,step_4_only
542205065_80423243084_457672,step_4_only
773494127_41932573879_240896,step_4_only
127662906_46547130138_759175,step_4_only
396581713_75680027828_479227,step_4_only
659720350_73428330235_137794,step_4_only
637025437_74163850523_789754,step_4_only
261328178_25123659113_891701,step_4_only
68310254_56631430632_38940,step_4_only
498199354_84984152965_499948,step_4_only
976316455_64028102715_110759,step_4_only
63881088_83376810625_603391,step_4_only
50160350_45513734065_48533,step_4_only
213491064_51817222206_516592,step_4_only
961525499_77432460910_971025,step_4_only
241759585_31499155466_73730,step_4_only
804480469_88650329984_131561,step_4_only
987978838_40527300249_862779,step_4_only
586503880_91576051451_881460,step_4_only
355758924_31021915628_208459,step_4_only
869640034_37242945406_932340,step_4_only
333171597_46215902143_949028,step_4_only
549182750_96552473490_29491,step_4_only
399302249_91591876571_158222,step_4_only
132264546_12531194369_230974,step_4_only
897524057_49253191600_407093,step_4_only
690045708_62802574685_578219,step_4_only
856993872_95419654835_186258,step_4_only
570229068_88193013706_482390,step_4_only
563814330_36424981843_187488,step_4_only
596377601_99990673593_93313,step_4_only
542535243_39629436675_295580,step_4_only
794754285_97972025758_103114,step_4_only
193281948_55785940247_969478,step_4_only
170578042_9290790363_290044,step_4_only
116434711_24122883943_230622,step_4_only
48737750_70405324783_532230,step_4_only
620490384_80194822476_329051,step_4_only
792432242_91796630963_112663,step_4_only
361899412_18023372067_952907,step_4_only
736896162_85697133557_421683,step_4_only
156528008_24830675549_392415,step_4_only
555738730_79286601738_200874,step_4_only
900188777_65807952682_289336,step_4_only
826158833_30755863632_617329,step_4_only
808328280_856091169_190749,step_4_only
790838340_18981194961_437677,step_4_only
236073225_1889366196_45564,step_4_only
765523336_64024226238_213997,step_4_only
344321473_34244385457_195941,step_4_only
858907090_17904507744_50870,step_4_only
813461637_22275280663_807764,step_4_only
770156920_2522797766_127858,step_4_only
666815680_25511736992_830629,step_4_only
175696791_81592189608_152956,step_4_only
285458765_95429867811_938848,step_4_only
968031242_72639241300_196402,step_4_only
863005735_44341052927_466843,step_4_only
576737684_92041332662_824940,step_4_only
499295415_29132831700_349790,step_4_only
757654673_49750284717_671887,step_4_only
945691483_25556626584_43684,step_4_only
25879108_22868969895_278059,step_4_only
553963579_49262922792_957034,step_4_only
878674137_51867799137_48976,step_4_only
311498155_79505723265_697298,step_4_only
925389872_5841183687_661889,step_4_only
554773080_25711986264_134143,step_4_only
676804096_17570975361_882401,step_4_only
541717445_2790247182_116852,step_4_only
742315908_56671403867_225114,step_4_only
640641805_13858495303_439375,step_4_only
360481208_43941575301_777440,step_4_only
598211428_65654059640_908995,step_4_only
821100251_11960759291_762816,step_4_only
177631562_44988800090_662526,step_4_only
200171340_90128568623_729360,step_4_only
857594072_54773943932_22155,step_4_only
383788162_29081338902_207249,step_4_only
724503684_64602913845_918468,step_4_only
25825103_3395152343_919353,step_4_only
545287763_14300226450_988085,step_4_only
953696822_8057778927_379060,step_4_only
935572344_99943498169_458420,step_4_only
518374931_36354408221_168287,step_4_only
552276644_90725565255_933448,step_4_only
330804753_64431962039_889600,step_4_only
897131056_11550761752_280321,step_4_only
241973818_36265677429_686551,step_4_only
340003473_46458747732_295795,step_4_only
742246811_22854165571_131141,step_4_only
595569862_43743196709_623547,step_4_only
105173034_61458966603_975592,step_4_only
725627692_20967386742_758556,step_4_only
929847253_50972203815_330501,step_4_only
677117747_59210851134_364484,step_4_only
861460730_6005610959_615961,step_4_only
19012016_70380293976_899363,step_4_only
812232092_20189204775_899881,step_4_only
78576756_92079176533_443355,step_4_only
82685545_44828340536_298058,step_4_only
730410222_91080177990_18642,step_4_only
176606283_26360616711_263748,step_4_only
419290696_18092850830_803297,step_4_only
10159182_15246511835_346098,step_4_only
774900011_12783906810_309430,step_4_only
311108876_73320564046_665382,step_4_only
545309241_93171029422_380138,step_4_only
753891341_30279477168_172761,step_4_only
846928538_26517485757_81728,step_4_only
712524718_94051946522_871939,step_4_only
56092437_76080798889_137533,step_4_only
416484316_98167253241_300849,step_4_only
550124144_32565659697_697602,step_4_only
176594336_38073037275_992557,step_4_only
896902788_46841600167_451483,step_4_only
764218272_55728390452_530448,step_4_only
226173118_903261106_799016,step_4_only
640402545_92428227596_472691,step_4_only
78013171_54933347808_826683,step_4_only
647101713_75888260108_69095,step_4_only
711635633_5835165459_875803,step_4_only
319033922_75005047141_109457,step_4_only
583954477_87424710200_466746,step_4_only
243543260_1872613183_911027,step_4_only
211156310_65945928497_578336,step_4_only
313542756_7513897337_261950,step_4_only
970830082_46842842398_854487,step_4_only
692085043_28191187436_822129,step_4_only
282514195_78572003327_212637,step_4_only
345105892_10622166706_445495,step_4_only
616155081_68976439607_898098,step_4_only
652021770_99554882285_366434,step_4_only
52189487_42803508799_90681,step_4_only
384259814_3742436938_536818,step_4_only
495913589_4570322810_891620,step_4_only
552563312_9650153467_538832,step_4_only
693945581_61494960469_994406,step_4_only
222829820_72052736091_693542,step_4_only
607699442_3100630720_467553,step_4_only
552667360_68492984655_234174,step_4_only
943328054_54445720392_530313,step_4_only
275134916_79945802033_972515,step_4_only
559057101_38573402380_390725,step_4_only
271176871_91360335862_237403,step_4_only
246974291_84679544090_448209,step_4_only
222954908_27842862009_845502,step_4_only
871070087_83635421484_53962,step_4_only
42585449_13235361985_232956,step_4_only
803499568_3057342613_797070,step_4_only
936229539_95757104042_294638,step_4_only
807018385_5666148750_300464,step_4_only
910084338_47754702239_680596,step_4_only
569127993_47551389011_82738,step_4_only
358005257_82715220813_211967,step_4_only
716482624_40977522972_514847,step_4_only
490205461_73104429188_94072,step_4_only
349940048_47401255552_51178,step_4_only
873699542_93364136648_340594,step_4_only
843930782_97095426898_898991,step_4_only
442576102_44944643885_793313,step_4_only
39788061_75208481121_671960,step_4_only
852895649_29433454986_704206,step_4_only
954700883_32470216947_712235,step_4_only
179129057_95706295640_345831,step_4_only
575258948_26949543822_883277,step_4_only
732774261_61883877865_455056,step_4_only
851510757_94324879820_100339,step_4_only
184689901_24450884443_255781,step_4_only
467821223_78893302492_727697,step_4_only
425823768_76753414976_310298,step_4_only
858623008_51702535408_884789,step_4_only
520418547_28095311182_370600,step_4_only
886161772_62294353479_521184,step_4_only
822436325_24881396140_845201,step_4_only
391576072_65390126383_825511,step_4_only
29339418_38884536363_178511,step_4_only
71302012_91302778373_351538,step_4_only
376775422_64689582985_666230,step_4_only
471063363_45397122779_82901,step_4_only
773110673_70065839244_489566,step_4_only
126828653_73311795163_908220,step_4_only
